File,Title,Data,Translated_Data,Translated_Title
rings_158,Legal Affairs Overview - 2023/nLaw and Legal Affairs,"[{""Topic"":""Law Enforcement"",""ratio"":""14%""},{""Topic"":""Court Cases"",""ratio"":""37%""},{""Topic"":""Legal Services"",""ratio"":""11%""},{""Topic"":""Regulatory Compliance"",""ratio"":""25%""},{""Topic"":""Education"",""ratio"":""13%""}]","[{""Topic"":""Thực thi pháp luật"",""ratio"":""14%""},{""Topic"":""Các vụ kiện tại tòa"",""ratio"":""37%""},{""Topic"":""Dịch vụ pháp lý"",""ratio"":""11%""},{""Topic"":""Tuân thủ quy định"",""ratio"":""25%""},{""Topic"":""Giáo dục"",""ratio"":""13%""}]",Tổng quan về các vấn đề pháp lý - 2023/nLuật và các vấn đề pháp lý
rings_159,Entertainment and Sports Industry - 2023/nSports and Entertainment,"[{""Category"":""Sports Events"",""ratio"":""28%""},{""Category"":""Music Concerts"",""ratio"":""17%""},{""Category"":""Movie Premieres"",""ratio"":""15%""},{""Category"":""Gaming Competitions"",""ratio"":""12%""},{""Category"":""Online Streams"",""ratio"":""28%""}]","[{""Category"":""Sự kiện thể thao"",""ratio"":""28%""},{""Category"":""Buổi hòa nhạc"",""ratio"":""17%""},{""Category"":""Buổi ra mắt phim"",""ratio"":""15%""},{""Category"":""Cuộc thi trò chơi"",""ratio"":""12%""},{""Category"":""Luồng phát trực tuyến"",""ratio"":""28%""}]",Ngành Giải trí và Thể thao - 2023/nThể thao và Giải trí
rings_16,Manufacturing and Production Output Overview - 2023/nManufacturing and Production,"[{""Category"":""Quality Control"",""ratio"":""23%""},{""Category"":""Automation"",""ratio"":""30%""},{""Category"":""Development"",""ratio"":""17%""},{""Category"":""Raw Materials"",""ratio"":""20%""},{""Category"":""Logistics"",""ratio"":""10%""}]","[{""Thể loại"":""Kiểm soát chất lượng"",""tỷ lệ"":""23%""},{""Thể loại"":""Tự động hóa"",""tỷ lệ"":""30%""},{""Thể loại"":""Phát triển"",""tỷ lệ"":""17%""},{""Thể loại"":""Nguyên liệu thô"",""tỷ lệ"":""20%""},{""Thể loại"":""Hậu cần"",""tỷ lệ"":""10%""}]",Tổng quan về sản lượng sản xuất và sản xuất - 2023/nSản xuất và sản xuất
rings_160,Energy Sources in the Energy and Utilities Sector - 2023/nEnergy and Utilities,"[{""Category"":""Renewable Sources"",""ratio"":""27%""},{""Category"":""Oil and Gas"",""ratio"":""19%""},{""Category"":""Hydropower"",""ratio"":""22%""},{""Category"":""Nuclear"",""ratio"":""26%""},{""Category"":""Coal"",""ratio"":""6%""}]","[{""Thể loại"":""Nguồn năng lượng tái tạo"",""tỷ lệ"":""27%""},{""Thể loại"":""Dầu khí"",""tỷ lệ"":""19%""},{""Thể loại"":""Thủy điện"",""tỷ lệ"":""22%""},{""Thể loại"":""Hạt nhân"",""tỷ lệ"":""26%""},{""Thể loại"":""Than"",""tỷ lệ"":""6%""}]",Nguồn năng lượng trong lĩnh vực năng lượng và tiện ích - 2023/nNăng lượng và tiện ích
rings_161,Arts and Culture Landscape - 2023/nArts and Culture,"[{""Category"":""Artistic Expression"",""ratio"":""20%""},{""Category"":""Cultural Diversity"",""ratio"":""38%""},{""Category"":""Historic Preservation"",""ratio"":""18%""},{""Category"":""Education"",""ratio"":""14%""},{""Category"":""Arts Funding"",""ratio"":""10%""}]","[{""Thể loại"":""Biểu hiện nghệ thuật"",""tỷ lệ"":""20%""},{""Thể loại"":""Đa dạng văn hóa"",""tỷ lệ"":""38%""},{""Thể loại"":""Bảo tồn lịch sử"",""tỷ lệ"":""18%""},{""Thể loại"":""Giáo dục"",""tỷ lệ"":""14%""},{""Thể loại"":""Tài trợ nghệ thuật"",""tỷ lệ"":""10%""}]",Phong cảnh nghệ thuật và văn hóa - 2023/nNghệ thuật và văn hóa
rings_162,Government and Public Policy Results - 2023/nGovernment and Public Policy,"[{""Category"":""Infrastructure"",""ratio"":""22%""},{""Category"":""Public Services"",""ratio"":""24%""},{""Category"":""Environment"",""ratio"":""8%""},{""Category"":""Social Welfare"",""ratio"":""24%""},{""Category"":""Taxation"",""ratio"":""22%""}]","[{""Thể loại"":""Cơ sở hạ tầng"",""tỷ lệ"":""22%""},{""Thể loại"":""Dịch vụ công"",""tỷ lệ"":""24%""},{""Thể loại"":""Môi trường"",""tỷ lệ"":""8%""},{""Thể loại"":""Phúc lợi xã hội"",""tỷ lệ"":""24%""},{""Thể loại"":""Thuế"",""tỷ lệ"":""22%""}]",Kết quả Chính phủ và Chính sách công - 2023/nChính phủ và Chính sách công
rings_163,Financial Analysis - 2025/nBusiness and Finance,"[{""Category"":""Profits"",""ratio"":""45%""},{""Category"":""Expenses"",""ratio"":""25%""},{""Category"":""Investments"",""ratio"":""15%""},{""Category"":""Revenue"",""ratio"":""10%""},{""Category"":""Market Share"",""ratio"":""5%""}]","[{""Thể loại"":""Lợi nhuận"",""tỷ lệ"":""45%""},{""Thể loại"":""Chi phí"",""tỷ lệ"":""25%""},{""Thể loại"":""Đầu tư"",""tỷ lệ"":""15%""},{""Thể loại"":""Doanh thu"",""tỷ lệ"":""10%""},{""Thể loại"":""Thị phần"",""tỷ lệ"":""5%""}]",Phân tích tài chính - 2025/nKinh doanh và tài chính
rings_164,Manufacturing and Production Performance Overview - 2023/nManufacturing and Production,"[{""Category"":""Equipment Maintenance"",""ratio"":""24%""},{""Category"":""Cost Control"",""ratio"":""20%""},{""Category"":""Quality Control"",""ratio"":""18%""},{""Category"":""Logistics"",""ratio"":""13%""},{""Category"":""Production Efficiency"",""ratio"":""25%""}]","[{""Category"":""Bảo trì thiết bị"",""ratio"":""24%""},{""Category"":""Kiểm soát chi phí"",""ratio"":""20%""},{""Category"":""Kiểm soát chất lượng"",""ratio"":""18%""},{""Category"":""Hậu cần"",""ratio"":""13%""},{""Category"":""Hiệu quả sản xuất"",""ratio"":""25%""}]",Tổng quan về hiệu suất sản xuất và sản xuất - 2023/nSản xuất và sản xuất
rings_165,Cultural Appreciation - 2023/nArts and Culture,"[{""Category"":""Music"",""ratio"":""25%""},{""Category"":""Dance"",""ratio"":""10%""},{""Category"":""Theatre"",""ratio"":""17%""},{""Category"":""Visual Arts"",""ratio"":""35%""},{""Category"":""Cinematography"",""ratio"":""13%""}]","[{""Thể loại"":""Âm nhạc"",""tỷ lệ"":""25%""},{""Thể loại"":""Khiêu vũ"",""tỷ lệ"":""10%""},{""Thể loại"":""Sân khấu"",""tỷ lệ"":""17%""},{""Thể loại"":""Nghệ thuật thị giác"",""tỷ lệ"":""35%""},{""Thể loại"":""Điện ảnh"",""tỷ lệ"":""13%""}]",Đánh giá văn hóa - 2023/nNghệ thuật và văn hóa
rings_166,Food and Beverage Industry Performance - 2023/nFood and Beverage Industry,"[{""Category"":""Production Efficiency"",""ratio"":""19%""},{""Category"":""Quality Control"",""ratio"":""15%""},{""Category"":""Supply Chain"",""ratio"":""7%""},{""Category"":""Customer Satisfaction"",""ratio"":""32%""},{""Category"":""Branding"",""ratio"":""27%""}]","[{""Thể loại"":""Hiệu quả sản xuất"",""tỷ lệ"":""19%""},{""Thể loại"":""Kiểm soát chất lượng"",""tỷ lệ"":""15%""},{""Thể loại"":""Chuỗi cung ứng"",""tỷ lệ"":""7%""},{""Thể loại"":""Sự hài lòng của khách hàng"",""tỷ lệ"":""32%""},{""Thể loại"":""Xây dựng thương hiệu"",""tỷ lệ"":""27%""}]",Hiệu suất ngành thực phẩm và đồ uống - 2023/nNgành thực phẩm và đồ uống
rings_167,Arts and Culture in the 21st Century/nArts and Culture,"[{""Category"":""Artistry"",""ratio"":""36%""},{""Category"":""Heritage"",""ratio"":""17%""},{""Category"":""Cultural Sharing"",""ratio"":""6%""},{""Category"":""Education"",""ratio"":""25%""},{""Category"":""Participation"",""ratio"":""16%""}]","[{""Thể loại"":""Nghệ thuật"",""tỷ lệ"":""36%""},{""Thể loại"":""Di sản"",""tỷ lệ"":""17%""},{""Thể loại"":""Chia sẻ văn hóa"",""tỷ lệ"":""6%""},{""Thể loại"":""Giáo dục"",""tỷ lệ"":""25%""},{""Thể loại"":""Sự tham gia"",""tỷ lệ"":""16%""}]",Nghệ thuật và Văn hóa trong Thế kỷ 21/nNghệ thuật và Văn hóa
rings_168,Social Media and Web Performance - 2023/nSocial Media and the Web,"[{""Category"":""Advertising"",""ratio"":""17%""},{""Category"":""Digital Presence"",""ratio"":""25%""},{""Category"":""Online Engagement"",""ratio"":""23%""},{""Category"":""Website Traffic"",""ratio"":""35%""}]","[{""Thể loại"":""Quảng cáo"",""tỷ lệ"":""17%""},{""Thể loại"":""Hiện diện kỹ thuật số"",""tỷ lệ"":""25%""},{""Thể loại"":""Tương tác trực tuyến"",""tỷ lệ"":""23%""},{""Thể loại"":""Lưu lượng truy cập trang web"",""tỷ lệ"":""35%""}]",Hiệu suất của phương tiện truyền thông xã hội và web - 2023/nPhương tiện truyền thông xã hội và web
rings_17,Tourism and Hospitality - 2023/nTourism and Hospitality,"[{""Category"":""Customer Ratings"",""ratio"":""19%""},{""Category"":""Tourism Services"",""ratio"":""20%""},{""Category"":""Hospitality Services"",""ratio"":""20%""},{""Category"":""Travel Options"",""ratio"":""13%""},{""Category"":""Tourist Attractions"",""ratio"":""28%""}]","[{""Thể loại"":""Đánh giá của khách hàng"",""tỷ lệ"":""19%""},{""Thể loại"":""Dịch vụ du lịch"",""tỷ lệ"":""20%""},{""Thể loại"":""Dịch vụ khách sạn"",""tỷ lệ"":""20%""},{""Thể loại"":""Tùy chọn du lịch"",""tỷ lệ"":""13%""},{""Thể loại"":""Điểm tham quan du lịch"",""tỷ lệ"":""28%""}]",Du lịch và Khách sạn - 2023/nDu lịch và Khách sạn
rings_170,Technology and Internet Trends -2023/nTechnology and the Internet,"[{""Category"":""Adoption"",""ratio"":""33%""},{""Category"":""Usage"",""ratio"":""18%""},{""Category"":""Security"",""ratio"":""16%""},{""Category"":""Impact"",""ratio"":""17%""},{""Category"":""Coverage"",""ratio"":""16%""}]","[{""Thể loại"":""Áp dụng"",""tỷ lệ"":""33%""},{""Thể loại"":""Sử dụng"",""tỷ lệ"":""18%""},{""Thể loại"":""Bảo mật"",""tỷ lệ"":""16%""},{""Thể loại"":""Tác động"",""tỷ lệ"":""17%""},{""Thể loại"":""Phạm vi"",""tỷ lệ"":""16%""}]",Xu hướng công nghệ và Internet -2023/nCông nghệ và Internet
rings_171,Tourism and Hospitality Industry Overview - 2023/nTourism and Hospitality,"[{""Category"":""Visitor Satisfaction"",""ratio"":""35%""},{""Category"":""Tourist Attractions"",""ratio"":""25%""},{""Category"":""Service Quality"",""ratio"":""15%""},{""Category"":""Location Appeal"",""ratio"":""20%""},{""Category"":""Accessibility"",""ratio"":""5%""}]","[{""Thể loại"":""Sự hài lòng của du khách"",""tỷ lệ"":""35%""},{""Thể loại"":""Điểm tham quan du lịch"",""tỷ lệ"":""25%""},{""Thể loại"":""Chất lượng dịch vụ"",""tỷ lệ"":""15%""},{""Thể loại"":""Sự hấp dẫn của vị trí"",""tỷ lệ"":""20%""},{""Thể loại"":""Khả năng tiếp cận"",""tỷ lệ"":""5%""}]",Tổng quan về ngành Du lịch và Khách sạn - 2023/nDu lịch và Khách sạn
rings_172,Manufacturing and Production Performance - 2023/nManufacturing and Production,"[{""Variable"":""Quality Control"",""ratio"":""30%""},{""Variable"":""Efficiency"",""ratio"":""15%""},{""Variable"":""Safety"",""ratio"":""10%""},{""Variable"":""Production Speed"",""ratio"":""20%""},{""Variable"":""Delivery Time"",""ratio"":""25%""}]","[{""Biến"":""Kiểm soát chất lượng"",""tỷ lệ"":""30%""},{""Biến"":""Hiệu quả"",""tỷ lệ"":""15%""},{""Biến"":""An toàn"",""tỷ lệ"":""10%""},{""Biến"":""Tốc độ sản xuất"",""tỷ lệ"":""20%""},{""Biến"":""Thời gian giao hàng"",""tỷ lệ"":""25%""}]",Hiệu suất sản xuất và sản xuất - 2023/nSản xuất và sản xuất
rings_173,Government & Public Policy Overview - 2023/nGovernment and Public Policy,"[{""Category"":""Tax Rates"",""ratio"":""24%""},{""Category"":""Budget Allocation"",""ratio"":""14%""},{""Category"":""Social Programs"",""ratio"":""43%""},{""Category"":""Foreign Relations"",""ratio"":""12%""},{""Category"":""Infrastructure"",""ratio"":""7%""}]","[{""Thể loại"":""Mức thuế"",""tỷ lệ"":""24%""},{""Thể loại"":""Phân bổ ngân sách"",""tỷ lệ"":""14%""},{""Thể loại"":""Các chương trình xã hội"",""tỷ lệ"":""43%""},{""Thể loại"":""Quan hệ đối ngoại"",""tỷ lệ"":""12%""},{""Thể loại"":""Cơ sở hạ tầng"",""tỷ lệ"":""7%""}]",Tổng quan về Chính phủ và Chính sách công - 2023/nChính phủ và Chính sách công
rings_174,Nonprofit Organization Performance Overview - 2021/nCharity and Nonprofit Organizations,"[{""Category"":""Donations"",""ratio"":""45%""},{""Category"":""Fundraising"",""ratio"":""21%""},{""Category"":""Volunteers"",""ratio"":""14%""},{""Category"":""Program Management"",""ratio"":""20%""},{""Category"":""Resource Allocation"",""ratio"":""0%""}]","[{""Thể loại"":""Quyên góp"",""tỷ lệ"":""45%""},{""Thể loại"":""Gây quỹ"",""tỷ lệ"":""21%""},{""Thể loại"":""Tình nguyện viên"",""tỷ lệ"":""14%""},{""Thể loại"":""Quản lý chương trình"",""tỷ lệ"":""20%""},{""Thể loại"":""Phân bổ nguồn lực"",""tỷ lệ"":""0%""}]",Tổng quan về hiệu suất của tổ chức phi lợi nhuận - 2021/nTổ chức từ thiện và phi lợi nhuận
rings_176,Financial Insights of Businesses - 2023/nBusiness and Finance,"[{""Category"":""Profits"",""ratio"":""36%""},{""Category"":""Overhead Costs"",""ratio"":""17%""},{""Category"":""Investments"",""ratio"":""23%""},{""Category"":""Revenue"",""ratio"":""14%""},{""Category"":""Market Share"",""ratio"":""10%""}]","[{""Thể loại"":""Lợi nhuận"",""tỷ lệ"":""36%""},{""Thể loại"":""Chi phí chung"",""tỷ lệ"":""17%""},{""Thể loại"":""Đầu tư"",""tỷ lệ"":""23%""},{""Thể loại"":""Doanh thu"",""tỷ lệ"":""14%""},{""Thể loại"":""Thị phần"",""tỷ lệ"":""10%""}]",Thông tin tài chính của doanh nghiệp - 2023/nKinh doanh và tài chính
rings_177,Science and Engineering Performance - 2023/nScience and Engineering,"[{""Area"":""Research"",""ratio"":""20%""},{""Area"":""Development"",""ratio"":""30%""},{""Area"":""Innovation"",""ratio"":""20%""},{""Area"":""Manufacturing"",""ratio"":""15%""},{""Area"":""Testing"",""ratio"":""15%""}]","[{""Khu vực"":""Nghiên cứu"",""tỷ lệ"":""20%""},{""Khu vực"":""Phát triển"",""tỷ lệ"":""30%""},{""Khu vực"":""Đổi mới"",""tỷ lệ"":""20%""},{""Khu vực"":""Sản xuất"",""tỷ lệ"":""15%""},{""Khu vực"":""Thử nghiệm"",""tỷ lệ"":""15%""}]",Hiệu suất Khoa học và Kỹ thuật - 2023/nKhoa học và Kỹ thuật
rings_178,Tourism and Hospitality Analysis - 2023/nTourism and Hospitality,"[{""Category"":""Tourism Attraction"",""ratio"":""43%""},{""Category"":""Hospitality Quality"",""ratio"":""18%""},{""Category"":""Customer Satisfaction"",""ratio"":""18%""},{""Category"":""Price Competitiveness"",""ratio"":""14%""},{""Category"":""Brand Recognition"",""ratio"":""7%""}]","[{""Thể loại"":""Điểm thu hút khách du lịch"",""tỷ lệ"":""43%""},{""Thể loại"":""Chất lượng dịch vụ khách sạn"",""tỷ lệ"":""18%""},{""Thể loại"":""Sự hài lòng của khách hàng"",""tỷ lệ"":""18%""},{""Thể loại"":""Khả năng cạnh tranh về giá"",""tỷ lệ"":""14%""},{""Thể loại"":""Nhận diện thương hiệu"",""tỷ lệ"":""7%""}]",Phân tích Du lịch và Khách sạn - 2023/nDu lịch và Khách sạn
rings_179,E-commerce Performance in Retail - 2023/nRetail and E-commerce,"[{""Category"":""Customer Reach"",""ratio"":""30%""},{""Category"":""Advertising"",""ratio"":""15%""},{""Category"":""Logistic"",""ratio"":""25%""},{""Category"":""Delivery"",""ratio"":""15%""},{""Category"":""Product Quality"",""ratio"":""15%""}]","[{""Thể loại"":""Tiếp cận khách hàng"",""tỷ lệ"":""30%""},{""Thể loại"":""Quảng cáo"",""tỷ lệ"":""15%""},{""Thể loại"":""Hậu cần"",""tỷ lệ"":""25%""},{""Thể loại"":""Giao hàng"",""tỷ lệ"":""15%""},{""Thể loại"":""Chất lượng sản phẩm"",""tỷ lệ"":""15%""}]",Hiệu suất thương mại điện tử trong bán lẻ - 2023/nBán lẻ và thương mại điện tử
rings_18,Overall Health Status - 2023/nHealthcare and Health,"[{""Category"":""Mental Health"",""ratio"":""44%""},{""Category"":""Physical Health"",""ratio"":""31%""},{""Category"":""Nutrition"",""ratio"":""9%""},{""Category"":""Exercise"",""ratio"":""16%""}]","[{""Thể loại"":""Sức khỏe tinh thần"",""tỷ lệ"":""44%""},{""Thể loại"":""Sức khỏe thể chất"",""tỷ lệ"":""31%""},{""Thể loại"":""Dinh dưỡng"",""tỷ lệ"":""9%""},{""Thể loại"":""Tập thể dục"",""tỷ lệ"":""16%""}]",Tình trạng sức khỏe tổng thể - 2023/nChăm sóc sức khỏe và sức khỏe
rings_180,Financial Health of Food and Beverage Industry - 2023/nFood and Beverage Industry,"[{""Category"":""Food Cost"",""ratio"":""25%""},{""Category"":""Beverage Cost"",""ratio"":""25%""},{""Category"":""Labor Cost"",""ratio"":""25%""},{""Category"":""Overhead Cost"",""ratio"":""15%""},{""Category"":""Profit"",""ratio"":""10%""}]","[{""Thể loại"":""Chi phí thực phẩm"",""tỷ lệ"":""25%""},{""Thể loại"":""Chi phí đồ uống"",""tỷ lệ"":""25%""},{""Thể loại"":""Chi phí lao động"",""tỷ lệ"":""25%""},{""Thể loại"":""Chi phí chung"",""tỷ lệ"":""15%""},{""Thể loại"":""Lợi nhuận"",""tỷ lệ"":""10%""}]",Sức khỏe tài chính của ngành thực phẩm và đồ uống - 2023/nNgành thực phẩm và đồ uống
rings_181,Healthcare Strategies - 2023/nHealthcare and Health,"[{""Category"":""Prevention"",""ratio"":""37%""},{""Category"":""Diagnosis"",""ratio"":""7%""},{""Category"":""Treatment"",""ratio"":""30%""},{""Category"":""Rehabilitation"",""ratio"":""26%""}]","[{""Thể loại"":""Phòng ngừa"",""tỷ lệ"":""37%""},{""Thể loại"":""Chẩn đoán"",""tỷ lệ"":""7%""},{""Thể loại"":""Điều trị"",""tỷ lệ"":""30%""},{""Thể loại"":""Phục hồi chức năng"",""tỷ lệ"":""26%""}]",Chiến lược chăm sóc sức khỏe - 2023/nChăm sóc sức khỏe và sức khỏe
rings_182,Manufacturing & Production - 2023/nManufacturing and Production,"[{""Category"":""Raw Materials"",""ratio"":""18%""},{""Category"":""Production Efficiency"",""ratio"":""33%""},{""Category"":""Quality Control"",""ratio"":""15%""},{""Category"":""Logistics Management"",""ratio"":""17%""},{""Category"":""Inventory Management"",""ratio"":""17%""}]","[{""Thể loại"":""Nguyên liệu thô"",""tỷ lệ"":""18%""},{""Thể loại"":""Hiệu quả sản xuất"",""tỷ lệ"":""33%""},{""Thể loại"":""Kiểm soát chất lượng"",""tỷ lệ"":""15%""},{""Thể loại"":""Quản lý hậu cần"",""tỷ lệ"":""17%""},{""Thể loại"":""Quản lý hàng tồn kho"",""tỷ lệ"":""17%""}]",Sản xuất & Sản xuất - 2023/nSản xuất và Sản xuất
rings_183,Food and Beverage Industry Cost Breakdown - 2023/nFood and Beverage Industry,"[{""Category"":""Raw Material Cost"",""ratio"":""30%""},{""Category"":""Production Cost"",""ratio"":""42%""},{""Category"":""Shipping and Delivery"",""ratio"":""8%""},{""Category"":""Marketing"",""ratio"":""20%""}]","[{""Thể loại"":""Chi phí nguyên vật liệu"",""tỷ lệ"":""30%""},{""Thể loại"":""Chi phí sản xuất"",""tỷ lệ"":""42%""},{""Thể loại"":""Vận chuyển và giao hàng"",""tỷ lệ"":""8%""},{""Thể loại"":""Tiếp thị"",""tỷ lệ"":""20%""}]",Phân tích chi phí ngành thực phẩm và đồ uống - 2023/nNgành thực phẩm và đồ uống
rings_184,Manufacturing and Production Costs - 2023/nManufacturing and Production,"[{""Category"":""Raw Materials"",""ratio"":""41%""},{""Category"":""Labor"",""ratio"":""23%""},{""Category"":""Overhead"",""ratio"":""11%""},{""Category"":""Machinery"",""ratio"":""25%""}]","[{""Thể loại"":""Nguyên liệu thô"",""tỷ lệ"":""41%""},{""Thể loại"":""Lao động"",""tỷ lệ"":""23%""},{""Thể loại"":""Chi phí chung"",""tỷ lệ"":""11%""},{""Thể loại"":""Máy móc"",""tỷ lệ"":""25%""}]",Chi phí sản xuất và chế tạo - 2023/nSản xuất và chế tạo
rings_185,Analyzing Social Sciences and Humanities - 2023/nSocial Sciences and Humanities,"[{""Topic"":""Cultural Context"",""ratio"":""25%""},{""Topic"":""Human Interaction"",""ratio"":""15%""},{""Topic"":""Social Development"",""ratio"":""30%""},{""Topic"":""Philosophy"",""ratio"":""15%""},{""Topic"":""Language"",""ratio"":""15%""}]","[{""Topic"":""Bối cảnh văn hóa"",""ratio"":""25%""},{""Topic"":""Tương tác giữa con người"",""ratio"":""15%""},{""Topic"":""Phát triển xã hội"",""ratio"":""30%""},{""Topic"":""Triết học"",""ratio"":""15%""},{""Topic"":""Ngôn ngữ"",""ratio"":""15%""}]",Phân tích Khoa học Xã hội và Nhân văn - 2023/nKhoa học Xã hội và Nhân văn
rings_186,Charity and Nonprofit Organizations Performance - 2023/nCharity and Nonprofit Organizations,"[{""Category"":""Donations"",""ratio"":""30%""},{""Category"":""Grants"",""ratio"":""10%""},{""Category"":""Community Service"",""ratio"":""15%""},{""Category"":""Fundraising"",""ratio"":""20%""},{""Category"":""Volunteering"",""ratio"":""25%""}]","[{""Thể loại"":""Quyên góp"",""tỷ lệ"":""30%""},{""Thể loại"":""Tiền tài trợ"",""tỷ lệ"":""10%""},{""Thể loại"":""Dịch vụ cộng đồng"",""tỷ lệ"":""15%""},{""Thể loại"":""Gây quỹ"",""tỷ lệ"":""20%""},{""Thể loại"":""Hoạt động tình nguyện"",""tỷ lệ"":""25%""}]",Hiệu suất của các tổ chức từ thiện và phi lợi nhuận - 2023/nCác tổ chức từ thiện và phi lợi nhuận
rings_187,Food Production and Agriculture Overview - 2023/nAgriculture and Food Production,"[{""Category"":""Crop Production"",""ratio"":""20%""},{""Category"":""Livestock Management"",""ratio"":""30%""},{""Category"":""Irrigation"",""ratio"":""5%""},{""Category"":""Food Processing"",""ratio"":""25%""},{""Category"":""Supply Chain"",""ratio"":""20%""}]","[{""Thể loại"":""Sản xuất cây trồng"",""tỷ lệ"":""20%""},{""Thể loại"":""Quản lý chăn nuôi"",""tỷ lệ"":""30%""},{""Thể loại"":""Thủy lợi"",""tỷ lệ"":""5%""},{""Thể loại"":""Chế biến thực phẩm"",""tỷ lệ"":""25%""},{""Thể loại"":""Chuỗi cung ứng"",""tỷ lệ"":""20%""}]",Tổng quan về Sản xuất Thực phẩm và Nông nghiệp - 2023/nNông nghiệp và Sản xuất Thực phẩm
rings_188,Real Estate and Housing Market Trends - 2023/nReal Estate and Housing Market,"[{""Category"":""Home Prices"",""ratio"":""36%""},{""Category"":""Rent Prices"",""ratio"":""21%""},{""Category"":""Home Equity"",""ratio"":""14%""},{""Category"":""Home Ownership Rate"",""ratio"":""20%""},{""Category"":""Mortgage Rates"",""ratio"":""9%""}]","[{""Category"":""Giá nhà"",""ratio"":""36%""},{""Category"":""Giá thuê"",""ratio"":""21%""},{""Category"":""Giá trị tài sản thế chấp"",""ratio"":""14%""},{""Category"":""Tỷ lệ sở hữu nhà"",""ratio"":""20%""},{""Category"":""Lãi suất thế chấp"",""ratio"":""9%""}]",Xu hướng thị trường bất động sản và nhà ở - 2023/nThị trường bất động sản và nhà ở
rings_189,Arts and Culture Investment - 2023/nArts and Culture,"[{""Category"":""Art Projects"",""ratio"":""18%""},{""Category"":""Cultural Events"",""ratio"":""42%""},{""Category"":""Education"",""ratio"":""25%""},{""Category"":""Heritage Preservation"",""ratio"":""7%""},{""Category"":""Media"",""ratio"":""8%""}]","[{""Thể loại"":""Dự án nghệ thuật"",""tỷ lệ"":""18%""},{""Thể loại"":""Sự kiện văn hóa"",""tỷ lệ"":""42%""},{""Thể loại"":""Giáo dục"",""tỷ lệ"":""25%""},{""Thể loại"":""Bảo tồn di sản"",""tỷ lệ"":""7%""},{""Thể loại"":""Truyền thông"",""tỷ lệ"":""8%""}]",Đầu tư Nghệ thuật và Văn hóa - 2023/nNghệ thuật và Văn hóa
rings_19,Social Sciences and Humanities Overview - 2023/nSocial Sciences and Humanities,"[{""Domain"":""Education"",""ratio"":""40%""},{""Domain"":""Arts"",""ratio"":""20%""},{""Domain"":""Humanities"",""ratio"":""15%""},{""Domain"":""Social Sciences"",""ratio"":""25%""}]","[{""Domain"":""Giáo dục"",""ratio"":""40%""},{""Domain"":""Nghệ thuật"",""ratio"":""20%""},{""Domain"":""Nhân văn"",""ratio"":""15%""},{""Domain"":""Khoa học xã hội"",""ratio"":""25%""}]",Tổng quan về Khoa học Xã hội và Nhân văn - 2023/nKhoa học Xã hội và Nhân văn
rings_190,Legal Affairs Overview - 2023/nLaw and Legal Affairs,"[{""Category"":""Compliance"",""ratio"":""30%""},{""Category"":""Regulations"",""ratio"":""20%""},{""Category"":""Court Cases"",""ratio"":""40%""},{""Category"":""Training"",""ratio"":""5%""},{""Category"":""Research"",""ratio"":""5%""}]","[{""Thể loại"":""Tuân thủ"",""tỷ lệ"":""30%""},{""Thể loại"":""Quy định"",""tỷ lệ"":""20%""},{""Thể loại"":""Các vụ kiện tại tòa"",""tỷ lệ"":""40%""},{""Thể loại"":""Đào tạo"",""tỷ lệ"":""5%""},{""Thể loại"":""Nghiên cứu"",""tỷ lệ"":""5%""}]",Tổng quan về các vấn đề pháp lý - 2023/nLuật và các vấn đề pháp lý
rings_191,Social Sciences and Humanities Overview - 2023/nSocial Sciences and Humanities,"[{""Category"":""Education Quality"",""ratio"":""36%""},{""Category"":""Social Welfare"",""ratio"":""11%""},{""Category"":""Cultural Development"",""ratio"":""20%""},{""Category"":""Infrastructure"",""ratio"":""10%""},{""Category"":""Human Rights"",""ratio"":""23%""}]","[{""Thể loại"":""Chất lượng giáo dục"",""tỷ lệ"":""36%""},{""Thể loại"":""Phúc lợi xã hội"",""tỷ lệ"":""11%""},{""Thể loại"":""Phát triển văn hóa"",""tỷ lệ"":""20%""},{""Thể loại"":""Cơ sở hạ tầng"",""tỷ lệ"":""10%""},{""Thể loại"":""Quyền con người"",""tỷ lệ"":""23%""}]",Tổng quan về Khoa học Xã hội và Nhân văn - 2023/nKhoa học Xã hội và Nhân văn
rings_192,Real Estate and Housing Market Trends - 2023/nReal Estate and Housing Market,"[{""Category"":""Home Prices"",""ratio"":""45%""},{""Category"":""Mortgage Rates"",""ratio"":""20%""},{""Category"":""Supply"",""ratio"":""15%""},{""Category"":""Demand"",""ratio"":""20%""}]","[{""Thể loại"":""Giá nhà"",""tỷ lệ"":""45%""},{""Thể loại"":""Lãi suất thế chấp"",""tỷ lệ"":""20%""},{""Thể loại"":""Cung"",""tỷ lệ"":""15%""},{""Thể loại"":""Cầu"",""tỷ lệ"":""20%""}]",Xu hướng thị trường bất động sản và nhà ở - 2023/nThị trường bất động sản và nhà ở
